invite_id,invite_sent_at,invite_carrier,carrier_response,response_date,is_sold,actual_annual_premium
54767,2020-09-11 17:26:16.422 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,28733.04
54768,2020-09-11 17:26:17.525 UTC,MetLife,bid_submitted,2020-10-19,FALSE,27912.12
54769,2020-09-11 17:26:18.493 UTC,Standard,bid_submitted,2020-09-22,FALSE,28733.04
54770,2020-09-11 17:26:19.696 UTC,Sun Life,bid_submitted,2020-09-17,FALSE,29827.68
54771,2020-09-11 17:26:20.668 UTC,Hartford,bid_submitted,2020-09-25,FALSE,26817.48
54772,2020-09-11 17:26:21.606 UTC,Unum,bid_submitted,2020-09-21,FALSE,30101.28
57184,2020-09-23 14:39:45.647 UTC,Guardian,bid_submitted,2020-09-29,TRUE,30101.28
54773,2020-09-11 17:26:22.709 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54774,2020-09-11 17:26:24.090 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,
54775,2020-09-11 17:26:25.492 UTC,MetLife,bid_submitted,2020-10-19,FALSE,
54776,2020-09-11 17:26:26.873 UTC,Standard,bid_submitted,2020-09-22,FALSE,
54777,2020-09-11 17:26:28.420 UTC,Sun Life,bid_submitted,2020-09-17,FALSE,
54778,2020-09-11 17:26:29.859 UTC,Hartford,bid_submitted,2020-09-25,FALSE,
54779,2020-09-11 17:26:31.285 UTC,Unum,bid_submitted,2020-10-20,FALSE,
57185,2020-09-23 14:39:46.730 UTC,Guardian,bid_submitted,2020-09-29,TRUE,
54780,2020-09-11 17:26:32.524 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54781,2020-09-11 17:26:33.518 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,22675.44
54782,2020-09-11 17:26:34.460 UTC,MetLife,bid_submitted,2020-10-19,FALSE,27210.48
54783,2020-09-11 17:26:35.409 UTC,Standard,bid_submitted,2020-09-22,FALSE,25887.72
54784,2020-09-11 17:26:36.394 UTC,Sun Life,bid_submitted,2020-09-17,FALSE,26643.6
54785,2020-09-11 17:26:37.480 UTC,Hartford,bid_submitted,2020-09-25,FALSE,29289
54786,2020-09-11 17:26:38.436 UTC,Unum,bid_submitted,2020-09-18,FALSE,21919.56
57186,2020-09-23 14:39:47.906 UTC,Guardian,bid_submitted,2020-10-21,TRUE,26454.6
54787,2020-09-11 17:26:39.546 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54788,2020-09-11 17:26:40.927 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,32657.28
54789,2020-09-11 17:26:42.411 UTC,MetLife,bid_submitted,2020-10-19,FALSE,35242.56
54790,2020-09-11 17:26:43.801 UTC,Standard,bid_submitted,2020-09-22,FALSE,25717.56
54791,2020-09-11 17:26:45.219 UTC,Sun Life,bid_submitted,2020-10-09,FALSE,30480.12
54792,2020-09-11 17:26:46.691 UTC,Hartford,bid_submitted,2020-09-25,FALSE,31296.48
54793,2020-09-11 17:26:48.234 UTC,Unum,bid_submitted,2020-10-20,FALSE,31296.48
57187,2020-09-23 14:39:48.978 UTC,Guardian,bid_submitted,2020-09-30,TRUE,34017.96
54794,2020-09-11 17:26:49.378 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54797,2020-09-11 17:26:51.618 UTC,Standard,decline_to_bid,2020-09-22,FALSE,
54798,2020-09-11 17:26:52.221 UTC,Sun Life,decline_to_bid,2020-09-17,FALSE,
54795,2020-09-11 17:26:50.446 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,
54796,2020-09-11 17:26:51.042 UTC,MetLife,bid_submitted,2020-10-19,FALSE,
54799,2020-09-11 17:26:52.810 UTC,Hartford,bid_submitted,2020-10-20,FALSE,
54800,2020-09-11 17:26:53.393 UTC,Unum,bid_submitted,2020-10-20,FALSE,
57188,2020-09-23 14:39:50.086 UTC,Guardian,bid_submitted,2020-09-29,TRUE,
54801,2020-09-11 17:26:53.826 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54804,2020-09-11 17:26:54.781 UTC,Standard,decline_to_bid,2020-09-22,FALSE,
54805,2020-09-11 17:26:55.087 UTC,Sun Life,decline_to_bid,2020-09-17,FALSE,
54802,2020-09-11 17:26:54.136 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,
54803,2020-09-11 17:26:54.483 UTC,MetLife,bid_submitted,2020-10-19,FALSE,
54806,2020-09-11 17:26:55.380 UTC,Hartford,bid_submitted,2020-09-24,FALSE,
54807,2020-09-11 17:26:55.690 UTC,Unum,bid_submitted,2020-10-20,FALSE,
57189,2020-09-23 14:39:50.588 UTC,Guardian,bid_submitted,2020-09-29,TRUE,
54808,2020-09-11 17:26:56.234 UTC,Principal,decline_to_bid,2020-09-16,FALSE,
54812,2020-09-11 17:26:59.522 UTC,Sun Life,decline_to_bid,2020-09-17,FALSE,
54809,2020-09-11 17:26:57.011 UTC,Lincoln,bid_submitted,2020-09-21,FALSE,8383.44
54810,2020-09-11 17:26:57.930 UTC,MetLife,bid_submitted,2020-09-21,FALSE,12776.76
54811,2020-09-11 17:26:58.740 UTC,Standard,bid_submitted,2020-09-22,FALSE,10579.8
54813,2020-09-11 17:27:00.344 UTC,Unum,bid_submitted,2020-10-19,FALSE,10446.72
57190,2020-09-23 14:39:51.114 UTC,Guardian,bid_submitted,2020-10-21,TRUE,12692.52
54814,2020-09-11 17:27:00.850 UTC,Lincoln,decline_to_bid,2020-09-21,FALSE,
54816,2020-09-11 17:27:01.373 UTC,Standard,decline_to_bid,2020-09-22,FALSE,
54817,2020-09-11 17:27:01.646 UTC,Sun Life,decline_to_bid,2020-09-17,FALSE,
54819,2020-09-11 17:27:02.188 UTC,Unum,decline_to_bid,2020-09-22,FALSE,
54815,2020-09-11 17:27:01.106 UTC,MetLife,bid_submitted,2020-09-21,FALSE,
54818,2020-09-11 17:27:01.908 UTC,Hartford,bid_submitted,2020-09-24,FALSE,
57191,2020-09-23 14:39:51.629 UTC,Guardian,bid_submitted,2020-09-29,TRUE,
32384,2020-05-11 11:35:09.933 UTC,Reliance Standard,decline_to_bid,2020-05-27,FALSE,
32393,2020-05-11 11:35:14.813 UTC,Reliance Standard,decline_to_bid,2020-05-27,FALSE,
32402,2020-05-11 11:35:18.015 UTC,Reliance Standard,decline_to_bid,2020-05-27,FALSE,
32411,2020-05-11 11:35:21.357 UTC,Reliance Standard,decline_to_bid,2020-05-27,FALSE,
32420,2020-05-11 11:35:25.124 UTC,Reliance Standard,decline_to_bid,2020-05-27,FALSE,
32380,2020-05-11 11:35:06.982 UTC,Lincoln,bid_submitted,2020-05-27,FALSE,121343.28
32382,2020-05-11 11:35:08.427 UTC,Mutual Of Omaha,bid_submitted,2020-05-27,FALSE,110107.8
32383,2020-05-11 11:35:09.222 UTC,Prudential,bid_submitted,2020-06-04,FALSE,155049.72
32385,2020-05-11 11:35:10.675 UTC,Standard,bid_submitted,2020-06-15,TRUE,110107.8
32386,2020-05-11 11:35:11.365 UTC,Symetra,bid_submitted,2020-06-16,FALSE,78648.36
32387,2020-05-11 11:35:12.104 UTC,Cigna,bid_submitted,2020-05-21,FALSE,150555.48
32388,2020-05-11 11:35:12.891 UTC,Unum,bid_submitted,2020-05-27,FALSE,132411.48
32389,2020-05-11 11:35:13.507 UTC,Lincoln,bid_submitted,2020-05-27,FALSE,60402.24
32391,2020-05-11 11:35:14.156 UTC,Mutual Of Omaha,bid_submitted,2020-05-27,FALSE,64641.6
32392,2020-05-11 11:35:14.495 UTC,Prudential,bid_submitted,2020-06-04,FALSE,64641.6
32394,2020-05-11 11:35:15.138 UTC,Standard,bid_submitted,2020-05-27,TRUE,64641.6
32395,2020-05-11 11:35:15.450 UTC,Symetra,bid_submitted,2020-06-15,FALSE,64641.6
32396,2020-05-11 11:35:15.811 UTC,Cigna,bid_submitted,2020-05-21,FALSE,61423.68
32397,2020-05-11 11:35:16.128 UTC,Unum,bid_submitted,2020-05-27,FALSE,64641.6
32398,2020-05-11 11:35:16.460 UTC,Lincoln,bid_submitted,2020-05-27,FALSE,257938.68
32400,2020-05-11 11:35:17.256 UTC,Mutual Of Omaha,bid_submitted,2020-05-27,FALSE,257938.68
32401,2020-05-11 11:35:17.630 UTC,Prudential,bid_submitted,2020-06-04,FALSE,257938.68
32403,2020-05-11 11:35:18.439 UTC,Standard,bid_submitted,2020-05-27,TRUE,244251.36
32404,2020-05-11 11:35:18.830 UTC,Symetra,bid_submitted,2020-06-16,FALSE,257938.68
32405,2020-05-11 11:35:19.234 UTC,Cigna,bid_submitted,2020-05-21,FALSE,245044.2
32406,2020-05-11 11:35:19.627 UTC,Unum,bid_submitted,2020-05-27,FALSE,257938.68
32407,2020-05-11 11:35:20.024 UTC,Lincoln,bid_submitted,2020-05-27,FALSE,167793.6
32409,2020-05-11 11:35:20.681 UTC,Mutual Of Omaha,bid_submitted,2020-05-25,FALSE,207843.12
32410,2020-05-11 11:35:21.011 UTC,Prudential,bid_submitted,2020-06-04,FALSE,151911.96
32412,2020-05-11 11:35:21.691 UTC,Standard,bid_submitted,2020-05-27,TRUE,124291.56
32413,2020-05-11 11:35:21.999 UTC,Symetra,bid_submitted,2020-06-15,FALSE,145006.8
32414,2020-05-11 11:35:22.330 UTC,Cigna,bid_submitted,2020-05-21,FALSE,114624.48
32415,2020-05-11 11:35:22.665 UTC,Unum,bid_submitted,2020-05-27,FALSE,124291.56
32416,2020-05-11 11:35:23.093 UTC,Lincoln,bid_submitted,2020-05-27,FALSE,97092.84
32418,2020-05-11 11:35:24.152 UTC,Mutual Of Omaha,bid_submitted,2020-05-27,FALSE,38643.84
32419,2020-05-11 11:35:24.649 UTC,Prudential,bid_submitted,2020-06-04,FALSE,115931.64
32421,2020-05-11 11:35:25.603 UTC,Standard,bid_submitted,2020-06-15,TRUE,99024.96
32422,2020-05-11 11:35:26.051 UTC,Symetra,bid_submitted,2020-06-16,FALSE,84533.52
32423,2020-05-11 11:35:26.509 UTC,Cigna,bid_submitted,2020-05-27,FALSE,107719.92
32424,2020-05-11 11:35:26.996 UTC,Unum,bid_submitted,2020-05-27,FALSE,80186.04
33406,2020-05-29 17:27:55.901 UTC,Lincoln,bid_submitted,2020-06-23,FALSE,11124
33407,2020-05-29 17:27:56.275 UTC,MetLife,bid_submitted,2020-06-12,FALSE,13793.76
33409,2020-05-29 17:27:56.980 UTC,Unum,bid_submitted,2020-06-15,FALSE,14832
33478,2020-05-29 19:12:05.157 UTC,Anthem,bid_submitted,2020-06-11,FALSE,16463.52
33479,2020-05-29 19:12:05.569 UTC,Cigna,bid_submitted,2020-06-12,FALSE,23731.2
33480,2020-05-29 19:12:05.934 UTC,UnitedHealthcare,bid_submitted,2020-06-15,FALSE,11865.6
33663,2020-06-02 16:53:29.783 UTC,Medical Mutual,bid_submitted,2020-06-10,TRUE,11717.28
33408,2020-05-29 17:27:56.630 UTC,Guardian,no_response,,FALSE,
33410,2020-05-29 17:27:57.642 UTC,Lincoln,bid_submitted,2020-06-23,FALSE,238182.6
33411,2020-05-29 17:27:58.512 UTC,MetLife,bid_submitted,2020-06-12,FALSE,224567.04
33413,2020-05-29 17:28:00.409 UTC,Unum,bid_submitted,2020-06-12,FALSE,200880.72
33481,2020-05-29 19:12:06.629 UTC,Anthem,bid_submitted,2020-06-11,FALSE,213317.88
33664,2020-06-02 16:53:30.493 UTC,Medical Mutual,bid_submitted,2020-08-03,TRUE,224213.52
33412,2020-05-29 17:27:59.413 UTC,Guardian,no_response,,FALSE,
33414,2020-05-29 17:28:01.313 UTC,Lincoln,bid_submitted,2020-06-23,FALSE,30767.52
33415,2020-05-29 17:28:02.216 UTC,MetLife,bid_submitted,2020-06-12,FALSE,46036.32
33417,2020-05-29 17:28:04.070 UTC,Unum,bid_submitted,2020-06-12,FALSE,40097.28
33482,2020-05-29 19:12:07.518 UTC,Anthem,bid_submitted,2020-06-11,FALSE,45966.72
33665,2020-06-02 16:53:31.399 UTC,Medical Mutual,bid_submitted,2020-08-05,TRUE,46009.44
33416,2020-05-29 17:28:03.124 UTC,Guardian,no_response,,FALSE,
33418,2020-05-29 17:28:04.780 UTC,Lincoln,bid_submitted,2020-06-23,FALSE,38958.6
33419,2020-05-29 17:28:05.156 UTC,MetLife,bid_submitted,2020-06-12,FALSE,38958.6
33421,2020-05-29 17:28:05.897 UTC,Unum,bid_submitted,2020-06-15,FALSE,38958.6
33483,2020-05-29 19:12:08.216 UTC,Anthem,bid_submitted,2020-06-11,FALSE,38958.6
33484,2020-05-29 19:12:08.782 UTC,Cigna,bid_submitted,2020-06-12,FALSE,43785
33485,2020-05-29 19:12:09.182 UTC,UnitedHealthcare,bid_submitted,2020-06-15,FALSE,38958.6
33666,2020-06-02 16:53:32.029 UTC,Medical Mutual,bid_submitted,2020-08-03,TRUE,38958.6
33420,2020-05-29 17:28:05.531 UTC,Guardian,no_response,,FALSE,
33422,2020-05-29 17:28:06.264 UTC,Lincoln,bid_submitted,2020-06-23,FALSE,4375.68
33423,2020-05-29 17:28:06.600 UTC,MetLife,bid_submitted,2020-06-12,FALSE,4375.68
33425,2020-05-29 17:28:07.302 UTC,Unum,bid_submitted,2020-06-15,FALSE,5227.8
33486,2020-05-29 19:12:09.585 UTC,Anthem,bid_submitted,2020-06-11,FALSE,4375.68
33487,2020-05-29 19:12:09.981 UTC,Cigna,bid_submitted,2020-06-12,FALSE,4375.68
33488,2020-05-29 19:12:10.395 UTC,UnitedHealthcare,bid_submitted,2020-06-15,FALSE,4700.4
33667,2020-06-02 16:53:32.422 UTC,Medical Mutual,bid_submitted,2020-06-10,TRUE,4375.68
33424,2020-05-29 17:28:06.953 UTC,Guardian,no_response,,FALSE,
34955,2020-06-15 19:22:52.882 UTC,Guardian,bid_submitted,2020-11-23,TRUE,6679.2
34926,2020-06-15 19:22:04.438 UTC,Guardian,bid_submitted,2020-11-23,TRUE,20100
34949,2020-06-15 19:22:45.803 UTC,Guardian,bid_submitted,2020-11-23,TRUE,624.6
34967,2020-06-15 19:23:10.811 UTC,Guardian,bid_submitted,2020-11-23,TRUE,24496.92
34943,2020-06-15 19:22:36.808 UTC,Guardian,bid_submitted,2020-11-23,TRUE,4406.4
34931,2020-06-15 19:22:16.157 UTC,Guardian,bid_submitted,2020-11-23,TRUE,57922.32
34937,2020-06-15 19:22:28.571 UTC,Guardian,bid_submitted,2020-11-23,TRUE,73826.64
34961,2020-06-15 19:23:01.497 UTC,Guardian,bid_submitted,2020-11-23,TRUE,85284.24
60813,2020-10-20 09:36:28.772 UTC,Guardian,bid_submitted,2020-10-29,FALSE,
60817,2020-10-20 09:36:31.129 UTC,Guardian,bid_submitted,2020-10-29,FALSE,
60818,2020-10-20 09:36:31.579 UTC,Mutual Of Omaha,bid_submitted,2020-11-02,FALSE,
60814,2020-10-20 09:36:29.392 UTC,Mutual Of Omaha,bid_submitted,2020-11-02,FALSE,
60815,2020-10-20 09:36:29.999 UTC,Standard,bid_submitted,2020-11-11,FALSE,
60819,2020-10-20 09:36:31.930 UTC,Standard,bid_submitted,2020-11-11,FALSE,
60820,2020-10-20 09:36:32.294 UTC,Sun Life,bid_submitted,2020-10-28,FALSE,
60816,2020-10-20 09:36:30.665 UTC,Sun Life,bid_submitted,2020-10-28,FALSE,
60842,2020-10-20 09:46:13.241 UTC,Mutual Of Omaha,decline_to_bid,2020-10-26,FALSE,
60841,2020-10-20 09:46:12.946 UTC,Guardian,bid_submitted,2020-10-22,FALSE,
60844,2020-10-20 09:46:13.920 UTC,Sun Life,bid_submitted,2020-10-27,FALSE,
60843,2020-10-20 09:46:13.529 UTC,Standard,no_response,,FALSE,
60833,2020-10-20 09:46:09.188 UTC,Guardian,bid_submitted,2020-10-22,TRUE,
60837,2020-10-20 09:46:11.511 UTC,Guardian,bid_submitted,2020-10-22,TRUE,
60838,2020-10-20 09:46:11.900 UTC,Mutual Of Omaha,bid_submitted,2020-10-26,FALSE,
60834,2020-10-20 09:46:09.804 UTC,Mutual Of Omaha,bid_submitted,2020-10-26,FALSE,
60840,2020-10-20 09:46:12.621 UTC,Sun Life,bid_submitted,2020-10-27,FALSE,
60836,2020-10-20 09:46:11.033 UTC,Sun Life,bid_submitted,2020-10-27,FALSE,
60839,2020-10-20 09:46:12.249 UTC,Standard,no_response,,FALSE,
60835,2020-10-20 09:46:10.432 UTC,Standard,no_response,,FALSE,
56356,2020-09-18 16:18:34.917 UTC,Guardian,bid_submitted,2020-09-30,FALSE,
56357,2020-09-18 16:18:35.561 UTC,MetLife,bid_submitted,2020-09-28,FALSE,
56358,2020-09-18 16:18:36.198 UTC,Standard,bid_submitted,2020-09-24,TRUE,
56359,2020-09-18 16:18:36.832 UTC,Sun Life,no_response,,FALSE,
56360,2020-09-18 16:18:37.450 UTC,Reliance Standard,no_response,,FALSE,
56361,2020-09-18 16:18:37.965 UTC,Guardian,bid_submitted,2020-09-30,FALSE,
56362,2020-09-18 16:18:38.320 UTC,MetLife,bid_submitted,2020-09-28,FALSE,
56363,2020-09-18 16:18:38.678 UTC,Standard,bid_submitted,2020-09-24,TRUE,
56364,2020-09-18 16:18:39.043 UTC,Sun Life,no_response,,FALSE,
56365,2020-09-18 16:18:39.425 UTC,Reliance Standard,no_response,,FALSE,
56366,2020-09-18 16:18:39.746 UTC,Guardian,bid_submitted,2020-09-30,FALSE,
56367,2020-09-18 16:18:40.049 UTC,MetLife,bid_submitted,2020-09-28,FALSE,
56368,2020-09-18 16:18:40.357 UTC,Standard,bid_submitted,2020-09-24,TRUE,
56369,2020-09-18 16:18:40.707 UTC,Sun Life,no_response,,FALSE,
56370,2020-09-18 16:18:41.081 UTC,Reliance Standard,no_response,,FALSE,
54872,2020-09-11 21:15:37.962 UTC,Guardian,bid_submitted,2020-09-18,FALSE,
54873,2020-09-11 21:15:38.569 UTC,Standard,bid_submitted,2020-09-24,FALSE,
54874,2020-09-11 21:15:39.155 UTC,Sun Life,bid_submitted,2020-09-18,FALSE,
54875,2020-09-11 21:15:39.834 UTC,Reliance Standard,bid_submitted,2020-09-17,FALSE,
54877,2020-09-11 21:15:40.772 UTC,Standard,decline_to_bid,2020-09-24,FALSE,
54876,2020-09-11 21:15:40.398 UTC,Guardian,bid_submitted,2020-09-18,FALSE,
54878,2020-09-11 21:15:41.128 UTC,Sun Life,bid_submitted,2020-09-18,FALSE,
54879,2020-09-11 21:15:41.489 UTC,Reliance Standard,bid_submitted,2020-09-17,FALSE,
54882,2020-09-11 21:15:42.348 UTC,Sun Life,decline_to_bid,2020-09-18,FALSE,
54880,2020-09-11 21:15:41.795 UTC,Guardian,bid_submitted,2020-09-18,FALSE,
54881,2020-09-11 21:15:42.075 UTC,Standard,bid_submitted,2020-09-24,FALSE,
54883,2020-09-11 21:15:42.626 UTC,Reliance Standard,bid_submitted,2020-09-17,FALSE,
54860,2020-09-11 21:08:59.021 UTC,Guardian,bid_submitted,2020-09-21,FALSE,
54861,2020-09-11 21:08:59.616 UTC,MetLife,bid_submitted,2020-09-22,FALSE,
54862,2020-09-11 21:09:00.190 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,TRUE,
54863,2020-09-11 21:09:00.781 UTC,Standard,bid_submitted,2020-09-24,FALSE,
54864,2020-09-11 21:09:01.235 UTC,Guardian,bid_submitted,2020-09-21,FALSE,
54865,2020-09-11 21:09:01.644 UTC,MetLife,bid_submitted,2020-09-21,FALSE,
54866,2020-09-11 21:09:02.030 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,TRUE,
54867,2020-09-11 21:09:02.392 UTC,Standard,bid_submitted,2020-09-24,FALSE,
54870,2020-09-11 21:09:03.313 UTC,Mutual Of Omaha,decline_to_bid,2020-09-28,FALSE,
54868,2020-09-11 21:09:02.719 UTC,Guardian,bid_submitted,2020-09-21,FALSE,
54869,2020-09-11 21:09:03.019 UTC,MetLife,bid_submitted,2020-09-21,FALSE,
54871,2020-09-11 21:09:03.614 UTC,Standard,bid_submitted,2020-09-24,FALSE,
58522,2020-09-30 20:00:49.760 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58521,2020-09-30 20:00:48.335 UTC,Dental Care Plus,bid_submitted,2020-10-29,TRUE,61302.24
58523,2020-09-30 20:00:51.158 UTC,Guardian,bid_submitted,2020-10-28,FALSE,54733.68
58524,2020-09-30 20:00:52.657 UTC,MetLife,bid_submitted,2020-10-12,FALSE,61312.8
58525,2020-09-30 20:00:54.108 UTC,Unum,bid_submitted,2020-10-08,FALSE,25267.68
59268,2020-10-06 17:08:48.420 UTC,Medical Mutual,no_response,,FALSE,
58528,2020-09-30 20:00:56.160 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58526,2020-09-30 20:00:55.047 UTC,Dental Care Plus,bid_submitted,2020-10-29,FALSE,11618.04
58527,2020-09-30 20:00:55.727 UTC,EyeMed,bid_submitted,2020-10-20,TRUE,12376.08
58529,2020-09-30 20:00:56.608 UTC,Guardian,bid_submitted,2020-10-28,FALSE,13299.36
58530,2020-09-30 20:00:57.081 UTC,MetLife,bid_submitted,2020-10-12,FALSE,9472.32
58531,2020-09-30 20:00:57.526 UTC,Unum,bid_submitted,2020-10-26,FALSE,10020.96
59269,2020-10-06 17:08:49.270 UTC,Medical Mutual,no_response,,FALSE,
57159,2020-09-23 13:28:54.418 UTC,Guardian,decline_to_bid,2020-10-06,FALSE,
57158,2020-09-23 13:28:53.930 UTC,Lincoln,bid_submitted,2020-09-24,FALSE,32839.08
57160,2020-09-23 13:28:54.902 UTC,MetLife,bid_submitted,2020-12-07,TRUE,228287.76
57161,2020-09-23 13:28:55.393 UTC,Unum,bid_submitted,2020-10-02,FALSE,40765.68
57163,2020-09-23 13:28:56.652 UTC,Guardian,decline_to_bid,2020-10-06,FALSE,
57162,2020-09-23 13:28:55.951 UTC,Lincoln,bid_submitted,2020-09-24,FALSE,38875.2
57164,2020-09-23 13:28:57.356 UTC,MetLife,bid_submitted,2020-12-08,TRUE,28015.8
57165,2020-09-23 13:28:58.056 UTC,Unum,bid_submitted,2020-10-08,FALSE,38875.2
58153,2020-09-29 13:32:35.054 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58154,2020-09-29 13:32:35.766 UTC,UnitedHealthcare,decline_to_bid,2020-10-12,FALSE,
58156,2020-09-29 13:32:37.255 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58160,2020-09-29 13:32:40.278 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58161,2020-09-29 13:32:41.011 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58157,2020-09-29 13:32:37.985 UTC,Guardian,bid_submitted,2020-11-18,FALSE,
58158,2020-09-29 13:32:38.742 UTC,MetLife,bid_submitted,2020-10-08,FALSE,
58159,2020-09-29 13:32:39.545 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,FALSE,
58155,2020-09-29 13:32:36.524 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58163,2020-09-29 13:32:42.479 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58164,2020-09-29 13:32:43.251 UTC,UnitedHealthcare,decline_to_bid,2020-10-12,FALSE,
58166,2020-09-29 13:32:44.705 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58170,2020-09-29 13:32:47.850 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58171,2020-09-29 13:32:48.568 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58167,2020-09-29 13:32:45.497 UTC,Guardian,bid_submitted,2020-11-18,FALSE,
58168,2020-09-29 13:32:46.227 UTC,MetLife,bid_submitted,2020-10-08,FALSE,
58169,2020-09-29 13:32:47.009 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,FALSE,
58165,2020-09-29 13:32:43.976 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58095,2020-09-29 13:32:03.284 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58097,2020-09-29 13:32:04.757 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58099,2020-09-29 13:32:06.171 UTC,MetLife,decline_to_bid,2020-10-08,FALSE,
58100,2020-09-29 13:32:06.931 UTC,Mutual Of Omaha,decline_to_bid,2020-10-12,FALSE,
58101,2020-09-29 13:32:07.706 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58102,2020-09-29 13:32:08.451 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58098,2020-09-29 13:32:05.454 UTC,Guardian,bid_submitted,2020-11-18,FALSE,
58096,2020-09-29 13:32:04.018 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58103,2020-09-29 13:32:09.063 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58106,2020-09-29 13:32:10.410 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58110,2020-09-29 13:32:12.150 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58111,2020-09-29 13:32:12.606 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58107,2020-09-29 13:32:10.855 UTC,Guardian,bid_submitted,2020-10-11,TRUE,
58108,2020-09-29 13:32:11.269 UTC,MetLife,bid_submitted,2020-10-08,FALSE,
58109,2020-09-29 13:32:11.717 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,FALSE,
58104,2020-09-29 13:32:09.518 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58105,2020-09-29 13:32:09.947 UTC,EyeMed,no_response,,FALSE,
58113,2020-09-29 13:32:13.521 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58114,2020-09-29 13:32:14.019 UTC,UnitedHealthcare,decline_to_bid,2020-10-12,FALSE,
58116,2020-09-29 13:32:15.079 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58120,2020-09-29 13:32:17.122 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58121,2020-09-29 13:32:17.625 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58117,2020-09-29 13:32:15.578 UTC,Guardian,bid_submitted,2020-11-18,FALSE,
58118,2020-09-29 13:32:16.086 UTC,MetLife,bid_submitted,2020-10-08,FALSE,
58119,2020-09-29 13:32:16.592 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,FALSE,
58115,2020-09-29 13:32:14.573 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58123,2020-09-29 13:32:18.595 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58124,2020-09-29 13:32:18.989 UTC,UnitedHealthcare,decline_to_bid,2020-10-12,FALSE,
58126,2020-09-29 13:32:19.642 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58128,2020-09-29 13:32:20.346 UTC,MetLife,decline_to_bid,2020-10-08,FALSE,
58130,2020-09-29 13:32:21.037 UTC,Standard,decline_to_bid,2020-10-06,FALSE,
58131,2020-09-29 13:32:21.398 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58127,2020-09-29 13:32:20.013 UTC,Guardian,bid_submitted,2020-10-11,TRUE,
58129,2020-09-29 13:32:20.695 UTC,Mutual Of Omaha,bid_submitted,2020-10-12,FALSE,
58125,2020-09-29 13:32:19.309 UTC,Blue Cross Blue Shield,no_response,,FALSE,
58133,2020-09-29 13:32:22.266 UTC,Principal,decline_to_bid,2020-10-05,FALSE,
58134,2020-09-29 13:32:22.856 UTC,UnitedHealthcare,decline_to_bid,2020-10-12,FALSE,
58136,2020-09-29 13:32:24.059 UTC,Lincoln,decline_to_bid,2020-10-05,FALSE,
58138,2020-09-29 13:32:25.285 UTC,MetLife,decline_to_bid,2020-10-08,FALSE,
58141,2020-09-29 13:32:27.264 UTC,Sun Life,decline_to_bid,2020-10-08,FALSE,
58137,2020-09-29 13:32:24.657 UTC,Guardian,bid_submitted,2020-10-11,FALSE,
